,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,41.165,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,20.0,41.165,,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,20.0,41.165,,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20.0,41.165,-22.5,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,20.0,41.165,-22.5,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6,20.0,41.592,-22.5,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
7,5.0,41.592,-22.5,29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
8,3.0,41.592,-22.5,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9,3.0,44.607,-22.5,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10,12.5,44.607,-22.5,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,12.5,44.607,-22.5,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,12.5,44.607,-22.5,36,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,12.5,44.607,-22.5,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12.5,44.607,-22.5,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,12.5,44.607,-22.5,41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,20.0,44.607,-22.5,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
17,20.0,42.119625,-22.5,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18,5.0,42.119625,-22.5,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
19,3.0,42.119625,-22.5,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20,3.0,44.607,-22.5,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21,12.5,44.607,-22.5,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,12.5,44.607,-22.5,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,12.5,44.607,-22.5,51,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,12.5,44.607,-22.5,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,12.5,44.607,-22.5,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,12.5,44.607,-22.5,56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,12.5,44.607,-20.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
28,20.0,44.607,-20.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
29,20.0,44.607,-20.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
30,20.0,44.607,-17.5,61,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
31,5.0,44.607,-17.5,63,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
32,3.0,44.607,-17.5,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
33,3.0,47.622,-17.5,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34,12.5,47.622,-17.5,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
35,12.5,47.622,-17.5,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,12.5,47.622,-17.5,70,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,12.5,47.622,-17.5,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,12.5,47.622,-17.5,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,12.5,47.622,-17.5,75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,20.0,47.622,-17.5,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
41,20.0,45.134625,-17.5,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
42,5.0,45.134625,-17.5,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
43,3.0,45.134625,-17.5,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
44,3.0,47.622,-17.5,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45,12.5,47.622,-17.5,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
46,12.5,47.622,-17.5,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,12.5,47.622,-17.5,85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,12.5,47.622,-17.5,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,12.5,47.622,-17.5,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,12.5,47.622,-17.5,90,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,12.5,47.622,-15.0,92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
52,20.0,47.622,-15.0,93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
53,20.0,47.622,-15.0,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
54,20.0,47.622,-12.5,95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
55,5.0,47.622,-12.5,97,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
56,3.0,47.622,-12.5,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
57,3.0,50.637,-12.5,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
