,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p7_before,p7_after,p4_before,p4_after,speed
0,,,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.5,36.382,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,7.5,36.382,,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,7.5,36.382,,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,,26,,,,,,,-1000.0,25.0,
5,7.5,36.382,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
6,7.5,36.382,,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7,7.5,37.1105,-7.5,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,7.5,37.1105,-7.5,30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7.5,37.1105,-7.5,32,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,9.5,39.1105,-10.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
11,9.5,39.1105,-10.0,35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,9.5,39.1105,-10.0,37,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,7.5,37.1105,-7.499999999999998,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
14,7.5,37.1105,-7.499999999999998,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
15,7.5,37.1105,-9.999999999999998,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11111111111111
16,15.5,37.1105,-9.999999999999998,43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.11111111111111
17,18.5,37.1105,-9.999999999999998,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
18,18.5,37.1105,-7.999999999999998,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
19,18.5,41.3315,-7.999999999999998,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
20,12.3,41.3315,-9.999999999999998,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
21,12.3,41.3315,-9.999999999999998,49,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,12.3,41.3315,-9.999999999999998,51,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,12.3,41.3315,-9.999999999999998,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,12.3,41.3315,-9.999999999999998,54,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,12.3,41.3315,-9.999999999999998,56,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,7.5,41.3315,-9.999999999999998,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
27,7.5,37.9019375,-9.999999999999998,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11111111111111
28,15.5,37.9019375,-9.999999999999998,61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.11111111111111
29,18.5,37.9019375,-9.999999999999998,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
30,18.5,37.9019375,-7.999999999999998,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
31,18.5,41.3315,-7.999999999999998,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
32,12.3,41.3315,-9.999999999999998,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
33,12.3,41.3315,-9.999999999999998,67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,12.3,41.3315,-9.999999999999998,69,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,12.3,41.3315,-9.999999999999998,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12.3,41.3315,-9.999999999999998,72,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,12.3,41.3315,-9.999999999999998,74,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,7.5,41.3315,-9.999999999999998,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
39,7.5,38.693375,-9.999999999999998,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11111111111111
40,15.5,38.693375,-9.999999999999998,79,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.11111111111111
41,18.5,38.693375,-9.999999999999998,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
42,18.5,38.693375,-7.999999999999998,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
43,18.5,41.3315,-7.999999999999998,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
44,12.3,41.3315,-9.999999999999998,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
45,12.3,41.3315,-9.999999999999998,85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,12.3,41.3315,-9.999999999999998,87,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,12.3,41.3315,-9.999999999999998,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,12.3,41.3315,-9.999999999999998,90,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,12.3,41.3315,-9.999999999999998,92,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,12.3,41.3315,-10.249999999999998,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
51,7.5,41.3315,-10.249999999999998,95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
52,7.5,40.1255,-12.5,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
53,7.5,40.1255,-12.5,97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
54,7.5,40.1255,-15.0,98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11111111111111
55,15.5,40.1255,-15.0,100,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.11111111111111
56,18.5,40.1255,-15.0,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
57,18.5,40.1255,-13.0,103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
58,18.5,44.3465,-13.0,104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
59,12.3,44.3465,-15.0,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
60,12.3,44.3465,-15.0,106,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,12.3,44.3465,-15.0,108,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,12.3,44.3465,-15.0,110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,12.3,44.3465,-15.0,111,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,12.3,44.3465,-15.0,113,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,7.5,44.3465,-15.0,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
