,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.5,16.382,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,7.5,16.382,,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,7.5,16.382,,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,,26,,,,,-1000.0,10.0,,,
5,7.5,16.382,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6,7.5,16.382,,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7,7.5,23.1405,-17.5,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,7.5,23.1405,-17.5,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9,7.5,23.140500000000003,-19.249999999999996,31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
10,7.5,23.1405,-20.0,33,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
11,15.5,23.1405,-20.0,34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
12,18.5,23.1405,-20.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,18.5,23.1405,-18.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
14,18.5,27.3615,-18.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
15,12.3,27.3615,-20.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
16,12.3,27.3615,-20.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,12.3,27.3615,-20.0,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,12.3,27.3615,-20.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,12.3,27.3615,-20.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,12.3,27.3615,-20.0,47,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,7.5,27.3615,-20.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,7.5,24.670612500000004,-20.0,50,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
23,7.5,23.517375,-20.0,52,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
24,15.5,23.517375,-20.0,53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
25,18.5,23.517375,-20.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
26,18.5,23.517375,-18.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
27,18.5,27.3615,-18.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
28,12.3,27.3615,-20.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
29,12.3,27.3615,-20.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,12.3,27.3615,-20.0,61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
