,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.5,6.382,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,7.5,6.382,,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,7.5,6.382,,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,,26,,,,,-1000.0,25.0,,,
5,7.5,6.382,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
6,7.5,6.382,,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7,7.5,13.1405,-17.5,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,7.5,13.1405,-17.5,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
9,7.5,13.1405,-19.249999999999996,31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.11111111111111
10,7.5,13.1405,-20.0,33,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.11111111111111
11,15.5,13.1405,-20.0,34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.11111111111111
12,18.5,13.1405,-20.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
13,18.5,13.1405,-18.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
14,18.5,17.3615,-18.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
15,12.3,17.3615,-20.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
16,12.3,17.3615,-20.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,12.3,17.3615,-20.0,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,12.3,17.3615,-20.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,12.3,17.3615,-20.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,12.3,17.3615,-20.0,47,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,7.5,17.3615,-20.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
22,7.5,13.59275,-20.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
23,15.5,13.59275,-20.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
24,18.5,13.59275,-20.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
25,18.5,13.59275,-18.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
26,18.5,17.3615,-18.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
27,12.3,17.3615,-20.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
28,12.3,17.3615,-20.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,12.3,17.3615,-20.0,58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,12.3,17.3615,-20.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,12.3,17.3615,-20.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,12.3,17.3615,-20.0,63,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,12.3,17.3615,-20.25,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
34,7.5,17.3615,-20.25,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
35,7.5,10.1255,-12.5,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
36,7.5,10.1255,-12.5,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
37,7.5,10.1255,-14.249999999999998,69,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.11111111111111
38,7.5,10.1255,-15.0,71,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.11111111111111
39,15.5,10.1255,-15.0,72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.11111111111111
40,18.5,10.1255,-15.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
41,18.5,10.1255,-13.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
42,18.5,14.3465,-13.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
43,12.3,14.3465,-15.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
44,12.3,14.3465,-15.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,12.3,14.3465,-15.0,80,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,12.3,14.3465,-15.0,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,12.3,14.3465,-15.0,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,12.3,14.3465,-15.0,85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,7.5,14.3465,-15.0,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
50,7.5,10.577750000000002,-15.0,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
51,15.5,10.577750000000002,-15.0,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
52,18.5,10.577750000000002,-15.0,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
53,18.5,10.577750000000002,-13.0,91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
54,18.5,14.3465,-13.0,92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
55,12.3,14.3465,-15.0,93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
56,12.3,14.3465,-15.0,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,12.3,14.3465,-15.0,96,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,12.3,14.3465,-15.0,98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,12.3,14.3465,-15.0,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,12.3,14.3465,-15.0,101,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,12.3,14.3465,-15.25,103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
62,7.5,14.3465,-15.25,104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
63,7.5,7.1105,-7.5,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
64,7.5,7.1105,-7.5,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,7.5,7.1105,-7.5,108,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,9.5,9.1105,-10.0,110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
67,9.5,9.1105,-10.0,111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,9.5,9.1105,-10.0,113,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,7.5,7.1105,-7.499999999999998,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
70,7.5,7.1105,-7.499999999999998,116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
71,7.5,7.1105,-9.249999999999996,117,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.11111111111111
